traveler_id,poi_id,interest_match,preference_match,budget_match,mobility_match,party_match,poi_rating,poi_review_count,poi_popularity,tourist_level,expected_duration,trip_duration,geographic_distance,relevance_label,category,total_interactions,total_behavior_strength,avg_poi_rating,avg_poi_popularity,avg_price_level,avg_tourist_level,category_affinity
U0002,P0104,0.5,0.5549999999999999,1.0,1.0,0.0,4.33,6.118097198041348,0.635,0.445,45,2,4.030584757776658,0.55,entertainment,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.161157024786729
U0002,P0110,0.0,0.663,1.0,1.0,0.0,3.88,5.598421958998375,0.397,0.337,150,2,6.085833004365712,0.3,neighborhood,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0289256198335154
U0002,P0119,0.0,0.0769999999999999,0.6,0.0,0.0,3.19,5.726847747587197,0.593,0.923,150,2,3.579465844826061,0.0,neighborhood,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0289256198335154
U0002,P0129,0.5,0.0749999999999999,0.6,1.0,1.0,4.67,4.653960350157523,0.551,0.925,120,2,5.093900640778549,0.3,historical,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.214876033048972
U0002,P0137,0.0,0.643,0.6,1.0,1.0,4.62,5.513428746164983,0.627,0.357,180,2,13.281507433780448,0.55,nature,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0867768595005464
U0002,P0140,0.0,0.355,1.0,1.0,0.0,4.13,5.043425116919247,0.467,0.645,45,2,17.97731603730432,0.15,neighborhood,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0289256198335154
U0002,P0141,0.5,0.3339999999999999,1.0,1.0,1.0,4.15,6.295266001439646,0.507,0.666,60,2,11.54249908881207,0.65,museum,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.2933884297399426
U0002,P0143,0.0,0.942,1.0,1.0,1.0,5.0,3.1780538303479458,0.308,0.058,180,2,6.961973491621638,0.55,nature,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0867768595005464
U0002,P0156,0.5,0.785,0.2,0.0,1.0,4.0,6.818924065275521,0.86,0.215,60,2,13.767163325213405,0.3,historical,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.214876033048972
U0002,P0158,0.0,0.479,0.2,1.0,1.0,4.69,5.525452939131784,0.362,0.521,90,2,3.0021603168482023,0.15,food,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,-0.0041322314047879
U0002,P0166,0.0,0.431,0.2,1.0,1.0,4.09,4.430816798843313,0.377,0.569,150,2,9.253755406902451,0.0,shopping,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0578512396670309
U0002,P0169,0.0,0.022,0.2,1.0,1.0,3.73,5.117993812416755,0.411,0.978,60,2,10.555708408035263,0.15,food,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,-0.0041322314047879
U0002,P0172,0.5,0.7050000000000001,0.2,0.0,1.0,4.21,4.897839799950911,0.419,0.295,150,2,17.739548931082926,0.65,entertainment,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.161157024786729
U0002,P0184,0.0,0.4429999999999999,0.2,1.0,1.0,4.2,5.517452896464707,0.367,0.557,90,2,5.531989019872955,0.15,food,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,-0.0041322314047879
U0002,P0187,0.5,0.8049999999999999,0.2,1.0,1.0,4.75,6.651571873589727,0.602,0.195,30,2,4.49687873032323,0.3,activity,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.1528925619771532
U0002,P0193,0.0,0.898,1.0,0.0,1.0,3.76,5.683579767338681,0.552,0.102,150,2,7.714949313824373,0.3,nature,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0867768595005464
U0002,P0196,0.5,0.764,0.2,1.0,1.0,3.7,6.091309882077698,0.697,0.236,90,2,5.762762052218706,0.85,historical,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.214876033048972
U0002,P0206,0.0,0.282,0.2,1.0,1.0,4.42,4.158883083359672,0.469,0.718,45,2,9.203074502536328,0.15,shopping,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0578512396670309
U0002,P0212,0.5,0.3369999999999999,1.0,1.0,1.0,3.99,6.666956792429207,0.86,0.663,90,2,13.342763908710456,0.3,activity,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.1528925619771532
U0002,P0238,0.0,0.133,1.0,1.0,1.0,4.84,5.204006687076795,0.479,0.867,45,2,9.473568313628984,0.15,shopping,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0578512396670309
U0002,P0248,0.5,0.4379999999999999,0.6,1.0,0.0,4.79,6.148468295917647,0.759,0.562,120,2,5.383641350066998,0.85,museum,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.2933884297399426
U0002,P0251,0.0,0.05,0.2,1.0,0.0,4.52,7.791522819150732,1.0,0.95,45,2,13.403594482240669,0.15,shopping,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0578512396670309
U0002,P0252,0.5,0.651,0.6,1.0,1.0,3.47,6.175867270105761,0.566,0.349,150,2,10.887498932456255,1.0,activity,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.1528925619771532
U0002,P0254,0.0,0.179,0.2,1.0,1.0,3.83,4.465908118654584,0.391,0.821,45,2,4.0175959550958025,0.15,shopping,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0578512396670309
U0002,P0260,0.5,0.286,0.6,1.0,0.0,4.14,6.401917196727186,0.669,0.714,180,2,2.053766070189402,0.3,activity,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.1528925619771532
U0002,P0263,0.0,0.121,0.6,1.0,1.0,3.76,3.367295829986474,0.32,0.879,90,2,16.302082363488474,0.3,shopping,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0578512396670309
U0002,P0272,0.5,0.53,0.6,1.0,0.0,4.34,7.2305631534092925,1.0,0.47,30,2,7.278044398047265,1.0,museum,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.2933884297399426
U0002,P0275,0.5,0.1109999999999999,1.0,0.0,1.0,4.27,4.77912349311153,0.591,0.889,120,2,11.4341692345705,0.3,historical,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.214876033048972
U0002,P0280,0.0,0.059,0.6,0.0,0.0,4.28,4.997212273764115,0.537,0.941,120,2,11.300642189508563,0.0,nature,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0867768595005464
U0002,P0281,0.5,0.2289999999999999,0.2,1.0,0.0,4.23,7.990576881743923,1.0,0.771,30,2,11.014902691180788,0.3,entertainment,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.161157024786729
U0002,P0291,0.0,0.522,0.6,1.0,1.0,4.25,5.003946305945459,0.58,0.478,180,2,11.186454989254884,0.0,food,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,-0.0041322314047879
U0002,P0296,0.5,0.791,0.6,1.0,0.0,4.13,4.927253685157205,0.342,0.209,150,2,14.720474145097707,0.85,museum,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.2933884297399426
U0002,P0302,0.0,0.5660000000000001,0.6,1.0,0.0,4.49,7.126890808898808,1.0,0.434,90,2,4.447948895345784,0.3,shopping,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0578512396670309
U0002,P0303,0.0,0.513,0.6,1.0,0.0,4.29,7.752335163302292,1.0,0.487,150,2,2.257056558394605,0.0,neighborhood,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0289256198335154
U0002,P0307,0.5,0.8160000000000001,0.6,1.0,1.0,4.23,4.158883083359672,0.352,0.184,180,2,7.261660071460011,1.0,entertainment,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.161157024786729
U0002,P0317,0.5,0.898,1.0,1.0,0.0,4.03,4.990432586778736,0.512,0.102,120,2,15.440871072518132,1.0,historical,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.214876033048972
U0002,P0318,0.0,0.399,0.6,0.0,1.0,3.64,3.5263605246161616,0.245,0.601,60,2,11.226764767563386,0.15,neighborhood,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0289256198335154
U0002,P0320,0.0,0.928,0.2,0.0,1.0,3.52,3.951243718581428,0.257,0.072,30,2,3.792093581405273,0.15,nature,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0867768595005464
U0002,P0324,0.0,0.3159999999999999,1.0,0.0,0.0,2.89,5.438079308923196,0.474,0.684,60,2,16.787003674399198,0.0,food,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,-0.0041322314047879
U0002,P0326,0.5,0.938,0.2,1.0,1.0,4.93,6.852242569051878,0.99,0.062,60,2,13.959673703429768,0.85,historical,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.214876033048972
U0002,P0328,0.0,0.157,0.6,0.0,1.0,5.0,5.572154032177765,0.438,0.843,180,2,5.491429988648982,0.3,neighborhood,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0289256198335154
U0002,P0330,0.5,0.795,0.2,1.0,0.0,4.19,5.327876168789581,0.598,0.205,45,2,10.868021363987028,0.85,activity,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.1528925619771532
U0002,P0332,0.5,0.045,0.6,1.0,1.0,4.09,4.852030263919617,0.297,0.955,45,2,4.583426477641731,0.65,activity,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.1528925619771532
U0002,P0335,0.0,0.055,0.6,0.0,1.0,2.91,6.810142450115136,0.759,0.945,45,2,4.816110872562755,0.55,shopping,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0578512396670309
U0002,P0338,0.5,0.058,0.6,0.0,0.0,3.47,4.574710978503383,0.318,0.942,180,2,5.206975333964994,0.55,activity,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.1528925619771532
U0002,P0339,0.5,0.148,0.6,1.0,1.0,3.6,7.602900462204755,1.0,0.852,30,2,3.969346097697988,1.0,entertainment,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.161157024786729
U0002,P0345,0.0,0.644,0.6,1.0,1.0,4.42,6.035481432524756,0.502,0.356,150,2,10.57793780644491,0.15,shopping,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0578512396670309
U0002,P0346,0.0,0.405,0.6,1.0,1.0,3.94,6.891625897052253,0.71,0.595,150,2,8.939308545157616,0.0,nature,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0867768595005464
U0002,P0351,0.5,0.4539999999999999,0.6,0.0,0.0,3.86,6.759255270663693,0.911,0.546,150,2,16.656498726150783,0.85,activity,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.1528925619771532
U0002,P0358,0.5,0.4499999999999999,0.6,1.0,1.0,4.08,6.824373670043086,0.828,0.55,45,2,7.369883326758551,0.85,entertainment,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.161157024786729
U0002,P0359,0.0,0.77,0.6,1.0,0.0,4.15,5.683579767338681,0.385,0.23,180,2,7.546493319367315,0.0,nature,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0867768595005464
U0002,P0361,0.5,0.1019999999999999,0.2,1.0,0.0,4.24,3.4657359027997265,0.315,0.898,120,2,9.713031641709987,0.55,historical,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.214876033048972
U0002,P0367,0.0,0.484,0.6,1.0,0.0,4.28,3.4657359027997265,0.364,0.516,90,2,9.737453403809807,0.65,neighborhood,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0289256198335154
U0002,P0369,0.5,0.151,0.6,0.0,1.0,4.22,6.679599185844383,0.722,0.849,180,2,10.61364654865405,0.3,activity,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.1528925619771532
U0002,P0371,0.0,0.839,0.6,1.0,1.0,3.27,3.970291913552122,0.261,0.161,30,2,5.076689826281823,0.3,neighborhood,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0289256198335154
U0002,P0374,0.5,0.65,0.2,1.0,1.0,4.18,4.59511985013459,0.424,0.35,90,2,7.66613690999032,0.85,activity,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.1528925619771532
U0002,P0380,0.0,0.819,0.6,0.0,1.0,3.71,6.342121418721152,0.567,0.181,150,2,2.7282875962289475,0.3,nature,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0867768595005464
U0002,P0388,0.5,0.413,0.6,1.0,1.0,4.38,3.6375861597263857,0.236,0.587,120,2,12.691463238330778,0.85,museum,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.2933884297399426
U0002,P0390,0.5,0.932,0.6,1.0,0.0,4.07,6.246106765481563,0.77,0.068,120,2,9.967606664405984,0.85,museum,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.2933884297399426
U0002,P0391,0.0,0.587,0.2,1.0,1.0,4.18,3.912023005428146,0.403,0.413,30,2,4.264993073088345,0.15,shopping,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0578512396670309
U0002,P0392,0.5,0.646,0.6,1.0,1.0,4.27,6.234410725718371,0.68,0.354,30,2,5.523707649887771,0.55,museum,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.2933884297399426
U0002,P0395,0.5,0.261,1.0,0.0,0.0,4.07,3.5263605246161616,0.234,0.739,150,2,10.989381411467397,1.0,entertainment,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.161157024786729
U0002,P0399,0.0,0.4529999999999999,0.2,1.0,1.0,4.08,6.318968113746434,0.659,0.547,150,2,5.372438936139048,0.3,nature,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0867768595005464
U0002,P0400,0.0,0.737,1.0,0.0,0.0,4.11,5.537334267018537,0.362,0.263,120,2,5.093618855620426,0.15,shopping,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0578512396670309
U0002,P0403,0.0,0.143,0.2,1.0,1.0,3.9,5.1298987149230735,0.376,0.857,150,2,15.449367311628144,0.15,neighborhood,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0289256198335154
U0002,P0405,0.5,0.654,1.0,1.0,0.0,4.67,4.430816798843313,0.395,0.346,90,2,12.463645006762544,0.85,historical,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.214876033048972
U0002,P0424,0.0,0.804,0.2,1.0,0.0,4.23,8.446556111816797,1.0,0.196,30,2,6.870132742091076,0.3,nature,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0867768595005464
U0002,P0426,0.5,0.062,0.6,1.0,1.0,3.82,4.836281906951478,0.263,0.938,120,2,13.862856067200392,0.65,activity,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.1528925619771532
U0002,P0427,0.0,0.599,1.0,1.0,0.0,3.81,6.927557906278317,0.653,0.401,45,2,4.584893675064836,0.15,nature,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0867768595005464
U0002,P0438,0.5,0.554,1.0,1.0,0.0,4.09,7.653494909661253,1.0,0.446,45,2,14.151524996979052,0.85,historical,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.214876033048972
U0002,P0441,0.0,0.5900000000000001,0.6,1.0,0.0,5.0,4.867534450455582,0.426,0.41,150,2,3.505846916222091,0.0,nature,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0867768595005464
U0002,P0447,0.0,0.475,0.2,0.0,0.0,4.58,6.903747257584598,0.815,0.525,120,2,17.37534001636328,0.15,nature,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0867768595005464
U0002,P0452,0.5,0.839,0.6,1.0,1.0,4.11,7.034387929915503,1.0,0.161,150,2,5.825534932405913,0.85,historical,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.214876033048972
U0002,P0455,0.0,0.2059999999999999,0.6,1.0,0.0,4.39,8.096208271650037,1.0,0.794,150,2,8.563980154924927,0.0,shopping,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0578512396670309
U0002,P0462,0.0,0.4439999999999999,0.6,1.0,0.0,4.16,4.663439094112067,0.492,0.556,150,2,9.522383711206508,0.0,nature,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0867768595005464
U0002,P0463,0.0,0.045,0.6,1.0,0.0,4.64,3.688879454113936,0.486,0.955,180,2,11.778420354950152,0.15,nature,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0867768595005464
U0002,P0484,0.5,0.698,1.0,1.0,1.0,3.8,7.661527081358517,1.0,0.302,60,2,5.893866431809324,1.0,museum,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.2933884297399426
U0002,P0488,0.0,0.2229999999999999,0.6,1.0,0.0,3.9,3.258096538021482,0.334,0.777,30,2,9.183822513031142,0.3,neighborhood,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0289256198335154
U0002,P0495,0.5,0.78,0.6,1.0,1.0,4.0,5.53338948872752,0.423,0.22,60,2,12.203639777493592,0.85,museum,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.2933884297399426
U0002,P0497,0.0,0.581,0.2,1.0,1.0,3.99,4.68213122712422,0.302,0.419,30,2,7.868685985814105,0.3,neighborhood,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0289256198335154
U0002,P0499,0.0,0.5,1.0,1.0,1.0,4.91,6.269096283706261,0.682,0.5,120,2,8.39459413612521,0.15,shopping,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0578512396670309
U0002,P0500,0.0,0.161,0.6,1.0,0.0,3.84,6.18826412308259,0.439,0.839,180,2,6.98360604464631,0.0,neighborhood,69,240,4.124347826086956,0.5651739130434783,2.420289855072464,0.5122608695652174,0.0289256198335154
U0003,P0013,0.5,0.0,0.2,1.0,1.0,3.86,5.634789603169249,0.339,0.532,120,4,5.408152599434933,0.65,entertainment,65,164,4.094307692307693,0.5352923076923076,2.4615384615384617,0.482276923076923,0.3414634146133254
U0003,P0018,0.5,0.0,0.6,1.0,0.0,4.47,4.04305126783455,0.482,0.204,60,4,24.19502185674954,0.0,museum,65,164,4.094307692307693,0.5352923076923076,2.4615384615384617,0.482276923076923,0.1097560975542831
U0003,P0021,0.5,0.0,0.6,1.0,0.0,4.43,5.707110264748875,0.484,0.335,30,4,18.68969692922808,0.3,historical,65,164,4.094307692307693,0.5352923076923076,2.4615384615384617,0.482276923076923,0.2317073170590422
U0003,P0024,0.5,0.0,0.6,1.0,0.0,3.89,6.769641976852503,0.648,0.177,150,4,16.588376967496803,0.85,entertainment,65,164,4.094307692307693,0.5352923076923076,2.4615384615384617,0.482276923076923,0.3414634146133254
U0003,P0025,0.0,0.0,0.2,1.0,1.0,4.25,3.4011973816621555,0.494,0.273,120,4,26.656568524867566,0.15,neighborhood,65,164,4.094307692307693,0.5352923076923076,2.4615384615384617,0.482276923076923,0.0487804878019036
U0003,P0027,0.0,0.0,0.2,1.0,0.0,3.8,6.234410725718371,0.572,0.848,30,4,7.749434201683709,0.0,food,65,164,4.094307692307693,0.5352923076923076,2.4615384615384617,0.482276923076923,0.0365853658514277
U0003,P0028,0.0,0.0,0.0,0.0,1.0,4.56,6.618738983517219,0.679,0.84,90,4,10.111400271924978,0.0,food,65,164,4.094307692307693,0.5352923076923076,2.4615384615384617,0.482276923076923,0.0365853658514277
U0003,P0029,0.0,0.0,0.6,1.0,0.0,3.72,5.1298987149230735,0.331,0.257,30,4,22.89472385487225,0.0,food,65,164,4.094307692307693,0.5352923076923076,2.4615384615384617,0.482276923076923,0.0365853658514277
U0003,P0042,0.5,0.0,0.0,0.0,1.0,4.77,4.882801922586371,0.316,0.243,120,4,3.200354861934061,0.85,historical,65,164,4.094307692307693,0.5352923076923076,2.4615384615384617,0.482276923076923,0.2317073170590422
U0003,P0044,0.5,0.0,1.0,0.0,1.0,4.51,5.8971538676367405,0.486,0.319,180,4,13.264389800192198,0.3,entertainment,65,164,4.094307692307693,0.5352923076923076,2.4615384615384617,0.482276923076923,0.3414634146133254
U0003,P0055,0.5,0.0,0.6,0.0,1.0,4.22,5.41164605185504,0.467,0.663,45,4,27.07581493696147,0.3,historical,65,164,4.094307692307693,0.5352923076923076,2.4615384615384617,0.482276923076923,0.2317073170590422
U0003,P0059,0.0,0.0,0.6,1.0,1.0,4.08,4.110873864173311,0.254,0.625,60,4,15.859107223325775,0.15,neighborhood,65,164,4.094307692307693,0.5352923076923076,2.4615384615384617,0.482276923076923,0.0487804878019036
U0003,P0061,0.5,0.0,0.2,1.0,1.0,4.46,4.418840607796598,0.566,0.148,180,4,20.42463094093273,0.15,historical,65,164,4.094307692307693,0.5352923076923076,2.4615384615384617,0.482276923076923,0.2317073170590422
U0003,P0070,0.0,0.0,0.0,0.0,0.0,4.47,4.02535169073515,0.424,0.13,30,4,23.3013709558936,0.0,food,65,164,4.094307692307693,0.5352923076923076,2.4615384615384617,0.482276923076923,0.0365853658514277
